Date,Death,Death_increased,hospitalized,Negative_test,NegativeIncrease,Positive_test,PositiveIncrease,state,Recovered
20201124,4481.0,33,19914.0,2066560.0,11865,185464.0,1667,MD,8517.0
20201124,189.0,12,662.0,,0,10799.0,255,ME,8232.0
20201124,9094.0,154,,,0,347746.0,6782,MI,152267.0
20201124,3303.0,38,15444.0,2087289.0,18070,282916.0,6416,MN,233847.0
20201124,3750.0,189,,1480542.0,5343,278661.0,3764,MO,
20201124,2.0,0,4.0,16747.0,0,104.0,0,MP,29.0
20201124,3729.0,53,7294.0,947272.0,0,144544.0,665,MS,121637.0
20201124,630.0,16,2420.0,,0,57504.0,1123,MT,40686.0
20201124,5074.0,35,,,0,342294.0,3100,NC,
20201124,889.0,37,2528.0,266632.0,546,75622.0,1066,ND,64611.0
20201124,934.0,25,4049.0,596050.0,3353,115921.0,1860,NE,58686.0
20201124,513.0,1,832.0,392248.0,1233,18382.0,340,NH,13558.0
20201124,16819.0,47,40472.0,5411716.0,46038,339642.0,4971,NJ,
20201124,1428.0,28,6309.0,,0,86247.0,2099,NM,29568.0
20201124,2047.0,24,,804646.0,7285,139080.0,2853,NV,
20201124,26441.0,51,,,0,607001.0,4881,NY,
20201124,6118.0,98,25069.0,,0,371908.0,8604,OH,236618.0
20201124,1664.0,15,11445.0,1830399.0,40754,180610.0,2736,OK,145686.0
20201124,826.0,6,4120.0,949949.0,5505,66333.0,1163,OR,
20201124,9951.0,81,,2723368.0,18198,321070.0,6669,PA,202274.0
20201124,1038.0,6,,305972.0,0,48548.0,348,PR,39895.0
20201124,1325.0,16,4252.0,464219.0,3127,51424.0,851,RI,
20201124,4313.0,25,11655.0,2078262.0,18209,209230.0,1678,SC,109724.0
20201124,821.0,2,4193.0,240935.0,1486,74859.0,1011,SD,57381.0
20201124,4374.0,73,11717.0,,0,345854.0,1304,TN,303234.0
20201124,20750.0,162,,,0,1217837.0,16580,TX,927331.0
20201124,808.0,11,7702.0,1109001.0,9077,182121.0,2701,UT,118773.0
20201124,3979.0,37,14212.0,,0,223582.0,2544,VA,
20201124,23.0,0,,26227.0,252,1507.0,3,VI,1427.0
20201124,64.0,1,,212447.0,1246,3845.0,50,VT,2339.0
20201124,2655.0,36,10096.0,,0,160636.0,1405,WA,
20201124,3272.0,114,16209.0,2104756.0,10308,386441.0,6748,WI,284903.0
20201124,682.0,15,,,0,42083.0,969,WV,27461.0
20201124,202.0,0,701.0,131788.0,0,29959.0,528,WY,17896.0
20201123,103.0,0,617.0,,0,27085.0,498,AK,
20201123,3459.0,2,23942.0,1337741.0,6940,234080.0,1574,AL,90702.0
20201123,2387.0,30,8523.0,1475768.0,9314,146190.0,1017,AR,127059.0
20201123,0.0,0,,1988.0,0,0.0,0,AS,
20201123,6464.0,0,24461.0,1831299.0,17990,302324.0,2659,AZ,
20201123,18726.0,50,,,0,1110370.0,8337,CA,
20201123,2810.0,4,12526.0,1437928.0,15649,202289.0,3689,CO,
20201123,4871.0,43,,,0,106740.0,5271,CT,
20201123,672.0,2,,,0,20290.0,139,DC,14935.0
20201123,752.0,4,,370630.0,2002,32211.0,403,DE,16073.0
20201123,18310.0,96,54167.0,5997774.0,23987,930728.0,6114,FL,
20201123,9215.0,17,34083.0,,0,451056.0,1924,GA,
20201123,106.0,0,,74397.0,1061,6602.0,53,GU,4846.0
20201123,233.0,0,1234.0,,0,17596.0,113,HI,
20201123,2206.0,14,,850517.0,4222,189856.0,2351,IA,116837.0
20201123,849.0,2,3610.0,375709.0,1996,91653.0,819,ID,38025.0
20201123,12112.0,61,,,0,664620.0,8322,IL,
20201123,5332.0,27,23526.0,1789815.0,12482,300913.0,5556,IN,
20201123,1456.0,46,4777.0,642229.0,12869,142059.0,7526,KS,
20201123,1792.0,5,9530.0,,0,160232.0,2132,KY,26611.0
20201123,6284.0,24,,3041032.0,9278,221160.0,968,LA,185960.0
20201123,10531.0,19,13817.0,3013965.0,13760,208623.0,1773,MA,145682.0
20201123,4448.0,14,19769.0,2054695.0,11445,183797.0,1658,MD,8511.0
20201123,177.0,1,647.0,,0,10544.0,185,ME,7986.0
20201123,8940.0,65,,,0,340964.0,11943,MI,152267.0
20201123,3265.0,24,15106.0,2069219.0,20622,276500.0,6343,MN,227311.0
20201123,3561.0,2,,1475199.0,7006,274897.0,3370,MO,
20201123,2.0,0,4.0,16747.0,280,104.0,0,MP,29.0
20201123,3676.0,0,7294.0,947272.0,40281,143879.0,699,MS,121637.0
20201123,614.0,11,2377.0,,0,56381.0,701,MT,39450.0
20201123,5039.0,5,,,0,339194.0,2419,NC,
20201123,852.0,6,2481.0,266086.0,882,74556.0,712,ND,62697.0
20201123,909.0,4,3963.0,592697.0,2037,114061.0,1032,NE,58057.0
20201123,512.0,0,831.0,391015.0,1588,18042.0,444,NH,13226.0
20201123,16772.0,11,40222.0,5365678.0,50536,334671.0,4040,NJ,
20201123,1400.0,17,6229.0,,0,84148.0,2252,NM,29183.0
20201123,2023.0,6,,797361.0,5435,136227.0,2339,NV,
20201123,26390.0,33,,,0,602120.0,5906,NY,
20201123,6020.0,24,24705.0,,0,363304.0,11885,OH,230678.0
20201123,1649.0,15,11368.0,1789645.0,0,177874.0,3544,OK,142381.0
20201123,820.0,1,3970.0,944444.0,6865,65170.0,1502,OR,
20201123,9870.0,28,,2705170.0,14185,314401.0,4762,PA,198072.0
20201123,1032.0,15,,305972.0,0,48200.0,741,PR,39214.0
20201123,1309.0,6,4177.0,461092.0,1680,50573.0,429,RI,
20201123,4288.0,5,11563.0,2060053.0,19780,207552.0,1257,SC,108469.0
20201123,819.0,0,4107.0,239449.0,1296,73848.0,783,SD,55679.0
20201123,4301.0,35,11628.0,,0,344550.0,4074,TN,296592.0
20201123,20588.0,32,,,0,1201257.0,7641,TX,917739.0
20201123,797.0,4,7602.0,1099924.0,4852,179420.0,2244,UT,117104.0
20201123,3942.0,4,14096.0,,0,221038.0,3242,VA,
20201123,23.0,0,,25975.0,0,1504.0,0,VI,1407.0
20201123,63.0,0,,211201.0,1691,3795.0,68,VT,2300.0
20201123,2619.0,0,9765.0,,0,159231.0,1890,WA,
20201123,3158.0,8,15930.0,2094448.0,9196,379693.0,3455,WI,280358.0
20201123,667.0,5,,,0,41114.0,636,WV,26769.0
20201123,202.0,26,690.0,131788.0,0,29431.0,1262,WY,17452.0
20201122,103.0,1,612.0,,0,26587.0,543,AK,
20201122,3457.0,0,23449.0,1330801.0,5710,232506.0,1798,AL,90702.0
20201122,2357.0,20,8472.0,1466454.0,12729,145173.0,1352,AR,125153.0
20201122,0.0,0,,1988.0,0,0.0,0,AS,
20201122,6464.0,7,24412.0,1813309.0,16546,299665.0,4331,AZ,
20201122,18676.0,33,,,0,1102033.0,14319,CA,
20201122,2806.0,19,12484.0,1422279.0,18264,198600.0,3921,CO,
20201122,4828.0,0,,,0,101469.0,0,CT,
20201122,670.0,0,,,0,20151.0,190,DC,14882.0
20201122,748.0,2,,368628.0,3006,31808.0,487,DE,15890.0
20201122,18214.0,62,54067.0,5973787.0,41853,924614.0,6374,FL,
20201122,9198.0,19,34057.0,,0,449132.0,2328,GA,
20201122,106.0,2,,73336.0,0,6549.0,73,GU,4430.0
20201122,233.0,2,1234.0,,0,17483.0,122,HI,
20201122,2192.0,32,,846295.0,4190,187505.0,2537,IA,116308.0
20201122,847.0,2,3585.0,373713.0,2282,90834.0,1070,ID,37504.0
20201122,12051.0,99,,,0,656298.0,10012,IL,
20201122,5305.0,59,23209.0,1777333.0,13373,295357.0,6174,IN,
20201122,1410.0,0,4682.0,629360.0,0,134533.0,0,KS,
20201122,1787.0,4,9411.0,,0,158100.0,2192,KY,26156.0
20201122,6260.0,27,,3031754.0,39086,220192.0,3483,LA,185960.0
20201122,10512.0,24,13817.0,3000205.0,23189,206850.0,2695,MA,145682.0
20201122,4434.0,19,19636.0,2043250.0,16932,182139.0,2168,MD,8506.0
20201122,176.0,2,642.0,,0,10359.0,236,ME,7791.0
20201122,8875.0,0,,,0,329021.0,0,MI,152267.0
20201122,3241.0,40,14929.0,2048597.0,29191,270157.0,7205,MN,219720.0
20201122,3559.0,4,,1468193.0,8288,271527.0,4215,MO,
20201122,2.0,0,4.0,16467.0,0,104.0,1,MP,29.0
20201122,3676.0,19,7091.0,906991.0,0,143180.0,779,MS,116683.0
20201122,603.0,3,2350.0,,0,55680.0,1138,MT,39051.0
20201122,5034.0,29,,,0,336775.0,4514,NC,
20201122,846.0,6,2459.0,265204.0,1056,73844.0,1180,ND,61599.0
20201122,905.0,8,3944.0,590660.0,3481,113029.0,1368,NE,16068.0
20201122,512.0,4,830.0,389427.0,3579,17598.0,317,NH,12887.0
20201122,16761.0,15,40099.0,5315142.0,49839,330631.0,4441,NJ,
20201122,1383.0,33,6105.0,,0,81896.0,2456,NM,28857.0
20201122,2017.0,6,,791926.0,4280,133888.0,2155,NV,
20201122,26357.0,31,,,0,596214.0,5392,NY,
20201122,5996.0,12,24423.0,,0,351419.0,8133,OH,227276.0
20201122,1634.0,10,11333.0,1789645.0,0,174330.0,3406,OK,140312.0
20201122,819.0,7,3970.0,937579.0,6001,63668.0,1493,OR,
20201122,9842.0,41,,2690985.0,22309,309639.0,7075,PA,193640.0
20201122,1017.0,5,,305972.0,0,47459.0,1025,PR,39142.0
20201122,1303.0,3,4177.0,459412.0,3156,50144.0,738,RI,
20201122,4283.0,9,11530.0,2040273.0,20039,206295.0,1277,SC,107683.0
20201122,819.0,42,4094.0,238153.0,1197,73065.0,851,SD,55349.0
20201122,4266.0,55,11570.0,,0,340476.0,4589,TN,294231.0
20201122,20556.0,89,,,0,1193616.0,9769,TX,913796.0
20201122,793.0,6,7532.0,1095072.0,9269,177176.0,3197,UT,115904.0
20201122,3938.0,0,14046.0,,0,217796.0,2117,VA,
20201122,23.0,0,,25975.0,199,1504.0,13,VI,1407.0
20201122,63.0,0,,209510.0,3419,3727.0,88,VT,2279.0
20201122,2619.0,0,9765.0,,0,157341.0,3193,WA,
20201122,3150.0,7,15823.0,2085252.0,11392,376238.0,4019,WI,276574.0
20201122,662.0,4,,,0,40478.0,880,WV,26476.0
20201122,176.0,0,659.0,131788.0,0,28169.0,759,WY,16807.0
20201121,102.0,1,612.0,,0,26044.0,675,AK,
20201121,3457.0,6,23449.0,1325091.0,8287,230708.0,2335,AL,90702.0
20201121,2337.0,16,8415.0,1453725.0,13635,143821.0,1905,AR,123722.0
20201121,0.0,0,,1988.0,0,0.0,0,AS,
20201121,6457.0,30,24181.0,1796763.0,16271,295334.0,3638,AZ,
20201121,18643.0,86,,,0,1087714.0,15442,CA,
20201121,2787.0,42,12424.0,1404015.0,19617,194679.0,6113,CO,
20201121,4828.0,0,,,0,101469.0,0,CT,
20201121,670.0,1,,,0,19961.0,153,DC,14821.0
20201121,746.0,0,,365622.0,3156,31321.0,505,DE,15735.0
20201121,18152.0,42,53929.0,5931934.0,39309,918240.0,8175,FL,
20201121,9179.0,37,34023.0,,0,446804.0,6209,GA,
20201121,104.0,1,,73336.0,0,6476.0,24,GU,4430.0
20201121,231.0,7,1234.0,,0,17361.0,162,HI,
20201121,2160.0,27,,842105.0,4421,184968.0,3178,IA,115736.0
20201121,845.0,10,3492.0,371431.0,2289,89764.0,1786,ID,37232.0
20201121,11952.0,157,,,0,646286.0,11891,IL,
20201121,5246.0,40,22874.0,1763960.0,15333,289183.0,6872,IN,
20201121,1410.0,0,4682.0,629360.0,0,134533.0,0,KS,
20201121,1783.0,21,9411.0,,0,155908.0,3702,KY,26156.0
20201121,6233.0,0,,2992668.0,0,216709.0,0,LA,185960.0
20201121,10488.0,19,13817.0,2977016.0,29568,204155.0,3206,MA,145682.0
20201121,4415.0,17,19434.0,2026318.0,17973,179971.0,2885,MD,8498.0
20201121,174.0,1,636.0,,0,10123.0,165,ME,7713.0
20201121,8875.0,101,,,0,329021.0,7840,MI,152267.0
20201121,3201.0,51,14745.0,2019406.0,11828,262952.0,6252,MN,211513.0
20201121,3555.0,18,,1459905.0,-2185,267312.0,4876,MO,
20201121,2.0,0,4.0,16467.0,0,103.0,0,MP,29.0
20201121,3657.0,15,7091.0,906991.0,0,142401.0,1972,MS,116683.0
20201121,600.0,33,2336.0,,0,54542.0,1249,MT,38701.0
20201121,5005.0,26,,,0,332261.0,3415,NC,
20201121,840.0,0,2424.0,264148.0,836,72664.0,1572,ND,60640.0
20201121,897.0,43,3915.0,587179.0,4305,111661.0,2381,NE,56605.0
20201121,508.0,1,829.0,385848.0,397,17281.0,484,NH,12599.0
20201121,16746.0,34,39993.0,5265303.0,44973,326190.0,5252,NJ,
20201121,1350.0,25,6072.0,,0,79440.0,2342,NM,28574.0
20201121,2011.0,29,,787646.0,10966,131733.0,2019,NV,
20201121,26326.0,34,,,0,590822.0,5972,NY,
20201121,5984.0,29,24218.0,,0,343286.0,7863,OH,224068.0
20201121,1624.0,21,11184.0,1789645.0,49720,170924.0,3663,OK,137887.0
20201121,812.0,4,3970.0,931578.0,7159,62175.0,1302,OR,
20201121,9801.0,112,,2668676.0,19806,302564.0,6778,PA,193640.0
20201121,1012.0,21,,305972.0,0,46434.0,1099,PR,38237.0
20201121,1300.0,6,4146.0,456256.0,3325,49406.0,1405,RI,
20201121,4274.0,43,11495.0,2020234.0,30647,205018.0,1857,SC,106828.0
20201121,777.0,36,4052.0,236956.0,1157,72214.0,1144,SD,54570.0
20201121,4211.0,9,11539.0,,0,335887.0,4355,TN,291819.0
20201121,20467.0,171,,,0,1183847.0,14922,TX,909137.0
20201121,787.0,14,7458.0,1085803.0,8712,173979.0,3395,UT,114058.0
20201121,3938.0,26,14017.0,,0,215679.0,2348,VA,
20201121,23.0,0,,25776.0,167,1491.0,9,VI,1402.0
20201121,63.0,1,,206091.0,3192,3639.0,88,VT,2246.0
20201121,2619.0,16,9717.0,,0,154148.0,3082,WA,
20201121,3143.0,52,15734.0,2073860.0,11669,372219.0,7029,WI,272180.0
20201121,658.0,19,,,0,39598.0,1118,WV,26165.0
20201121,176.0,0,659.0,131788.0,0,27410.0,281,WY,16530.0
20201120,101.0,0,606.0,,0,25369.0,460,AK,
20201120,3451.0,32,23449.0,1316804.0,9548,228373.0,2463,AL,90702.0
20201120,2321.0,24,8353.0,1440090.0,11805,141916.0,2061,AR,122219.0
20201120,0.0,0,,1988.0,0,0.0,0,AS,
20201120,6427.0,43,24052.0,1780492.0,22422,291696.0,4471,AZ,
20201120,18557.0,91,,,0,1072272.0,13005,CA,
20201120,2745.0,15,12166.0,1384398.0,20692,188566.0,5765,CO,
20201120,4828.0,23,,,0,101469.0,2088,CT,
20201120,669.0,2,,,0,19808.0,130,DC,14699.0
20201120,746.0,4,,362466.0,3598,30816.0,663,DE,15534.0
20201120,18110.0,80,53749.0,5892625.0,38335,910065.0,8831,FL,
20201120,9142.0,40,33897.0,,0,440595.0,3439,GA,
20201120,103.0,2,,73336.0,364,6452.0,36,GU,4430.0
20201120,224.0,1,1228.0,,0,17199.0,118,HI,
20201120,2133.0,27,,837684.0,4521,181790.0,3477,IA,114338.0
20201120,835.0,23,3403.0,369142.0,2627,87978.0,1543,ID,36831.0
20201120,11795.0,147,,,0,634395.0,13012,IL,
20201120,5206.0,63,22512.0,1748627.0,14367,282311.0,6808,IN,
20201120,1410.0,84,4682.0,629360.0,9693,134533.0,5939,KS,
20201120,1762.0,20,9286.0,,0,152206.0,3816,KY,25728.0
20201120,6233.0,34,,2992668.0,93007,216709.0,4743,LA,185960.0
20201120,10469.0,34,13817.0,2947448.0,22590,200949.0,2399,MA,145682.0
20201120,4398.0,26,19282.0,2008345.0,13570,177086.0,2353,MD,8474.0
20201120,173.0,2,628.0,,0,9958.0,224,ME,7590.0
20201120,8774.0,57,,,0,321181.0,10140,MI,138862.0
20201120,3150.0,68,14462.0,2007578.0,20668,256700.0,6794,MN,202432.0
20201120,3537.0,30,,1462090.0,7203,262436.0,4614,MO,
20201120,2.0,0,4.0,16467.0,0,103.0,0,MP,29.0
20201120,3642.0,23,7091.0,906991.0,0,140429.0,1638,MS,116683.0
20201120,567.0,6,2252.0,,0,53293.0,1475,MT,30557.0
20201120,4979.0,43,,,0,328846.0,3688,NC,
20201120,840.0,39,2390.0,263312.0,747,71092.0,1434,ND,59283.0
20201120,854.0,28,3859.0,582874.0,3703,109280.0,2663,NE,55885.0
20201120,507.0,1,827.0,385451.0,3913,16797.0,520,NH,12201.0
20201120,16712.0,23,39825.0,5220330.0,43744,320938.0,4325,NJ,
20201120,1325.0,23,6011.0,,0,77098.0,2982,NM,28130.0
20201120,1982.0,29,,776680.0,1382,129714.0,1839,NV,
20201120,26292.0,35,,,0,584850.0,5468,NY,
20201120,5955.0,65,23958.0,,0,335423.0,8808,OH,220281.0
20201120,1603.0,15,11020.0,1739925.0,13704,167261.0,2921,OK,134934.0
20201120,808.0,20,3935.0,924419.0,7238,60873.0,1204,OR,
20201120,9689.0,108,,2648870.0,19343,295786.0,6808,PA,192260.0
20201120,991.0,9,,305972.0,0,45335.0,904,PR,38238.0
20201120,1294.0,6,4046.0,452931.0,3093,48001.0,1050,RI,
20201120,4231.0,30,11455.0,1989587.0,28620,203161.0,2001,SC,105856.0
20201120,741.0,36,3993.0,235799.0,2272,71070.0,1328,SD,51922.0
20201120,4202.0,74,11502.0,,0,331532.0,3444,TN,287908.0
20201120,20296.0,183,,,0,1168925.0,13795,TX,901943.0
20201120,773.0,17,7350.0,1077091.0,9757,170584.0,4588,UT,112356.0
20201120,3912.0,16,13914.0,,0,213331.0,2544,VA,
20201120,23.0,0,,25609.0,138,1482.0,13,VI,1393.0
20201120,62.0,1,,202899.0,1180,3551.0,144,VT,2205.0
20201120,2603.0,11,9653.0,,0,151066.0,3070,WA,
20201120,3091.0,81,15526.0,2062191.0,12665,365190.0,7077,WI,266280.0
20201120,639.0,16,,,0,38480.0,1081,WV,25664.0
20201120,176.0,0,653.0,131788.0,1658,27129.0,960,WY,16316.0
20201119,101.0,1,593.0,,0,24909.0,490,AK,
20201119,3419.0,72,23295.0,1307256.0,13211,225910.0,2424,AL,90702.0
20201119,2297.0,22,8268.0,1428285.0,12983,139855.0,2238,AR,120545.0
20201119,0.0,0,,1988.0,0,0.0,0,AS,
